id_item,coluna,data_transicao
2371,New,2025-05-02T19:15:37.307Z
2371,New,2025-05-02T19:15:37.52Z
2371,New,2025-05-02T19:15:57.977Z
2371,New,2025-05-02T19:16:01.437Z
2371,New,2025-05-07T16:48:33.227Z
2371,New,2025-05-12T14:26:21.17Z
2371,New,2025-05-12T16:14:57.017Z
2371,New,2025-05-15T20:57:05.487Z
2717,New,2025-05-13T17:24:02.377Z
2717,New,2025-05-13T17:24:11.123Z
2717,New,2025-05-14T21:31:17.36Z
2915,New,2025-05-15T20:28:22.337Z
2915,New,2025-05-15T21:02:41.083Z
2915,New,2025-05-15T21:03:24Z
